earning_date,month,buy_days,sell_days,buy_date,sell_date,buy_price,sell_price,profit
2015-08-17,Jun,-12,2,2015-08-05,2015-08-19,7.2,7.14,-0.0600000000000005
2015-05-20,Mar,-12,2,2015-05-08,2015-05-22,6.39,6.66,0.27000000000000046
2015-03-11,Dec,-12,2,2015-02-27,2015-03-13,5.04,5.13,0.08999999999999986
2014-11-24,Sep,-12,2,2014-11-12,2014-11-26,6.59,6.54,-0.04999999999999982
2014-08-27,Jun,-12,2,2014-08-15,2014-08-29,8.4,7.97,-0.4300000000000006
2016-08-29,Jun,-12,3,2016-08-17,2016-09-01,6.3,6.55,0.25
2016-06-15,Mar,-12,3,2016-06-03,2016-06-17,5.57,5.27,-0.3000000000000007
2016-03-24,Dec,-12,3,2016-03-14,2016-03-24,7.32,7.14,-0.1800000000000006
2015-11-23,Sep,-12,3,2015-11-11,2015-11-25,6.95,6.81,-0.14000000000000057
2015-08-17,Jun,-12,3,2015-08-05,2015-08-20,7.2,6.98,-0.21999999999999975
2015-05-20,Mar,-12,3,2015-05-08,2015-05-22,6.39,6.66,0.27000000000000046
2015-03-11,Dec,-12,3,2015-02-27,2015-03-13,5.04,5.13,0.08999999999999986
2014-11-24,Sep,-12,3,2014-11-12,2014-11-26,6.59,6.54,-0.04999999999999982
2014-08-27,Jun,-12,3,2014-08-15,2014-08-29,8.4,7.97,-0.4300000000000006
2016-08-29,Jun,-12,4,2016-08-17,2016-09-02,6.3,6.52,0.21999999999999975
2016-06-15,Mar,-12,4,2016-06-03,2016-06-17,5.57,5.27,-0.3000000000000007
2016-03-24,Dec,-12,4,2016-03-14,2016-03-28,7.32,7.18,-0.14000000000000057
2015-11-23,Sep,-12,4,2015-11-11,2015-11-27,6.95,6.78,-0.16999999999999993
2015-08-17,Jun,-12,4,2015-08-05,2015-08-21,7.2,6.98,-0.21999999999999975
2015-05-20,Mar,-12,4,2015-05-08,2015-05-22,6.39,6.66,0.27000000000000046
2015-03-11,Dec,-12,4,2015-02-27,2015-03-13,5.04,5.13,0.08999999999999986
2014-11-24,Sep,-12,4,2014-11-12,2014-11-28,6.59,6.47,-0.1200000000000001
2014-08-27,Jun,-12,4,2014-08-15,2014-08-29,8.4,7.97,-0.4300000000000006
2016-08-29,Jun,-12,5,2016-08-17,2016-09-02,6.3,6.52,0.21999999999999975
2016-06-15,Mar,-12,5,2016-06-03,2016-06-20,5.57,5.25,-0.3200000000000003
2016-03-24,Dec,-12,5,2016-03-14,2016-03-29,7.32,7.19,-0.1299999999999999
2015-11-23,Sep,-12,5,2015-11-11,2015-11-27,6.95,6.78,-0.16999999999999993
2015-08-17,Jun,-12,5,2015-08-05,2015-08-21,7.2,6.98,-0.21999999999999975
2015-05-20,Mar,-12,5,2015-05-08,2015-05-22,6.39,6.66,0.27000000000000046
2015-03-11,Dec,-12,5,2015-02-27,2015-03-16,5.04,5.14,0.09999999999999964
2014-11-24,Sep,-12,5,2014-11-12,2014-11-28,6.59,6.47,-0.1200000000000001
2014-08-27,Jun,-12,5,2014-08-15,2014-08-29,8.4,7.97,-0.4300000000000006
2016-08-29,Jun,-12,6,2016-08-17,2016-09-02,6.3,6.52,0.21999999999999975
2016-06-15,Mar,-12,6,2016-06-03,2016-06-21,5.57,5.25,-0.3200000000000003
2016-03-24,Dec,-12,6,2016-03-14,2016-03-30,7.32,7.2,-0.1200000000000001
2015-11-23,Sep,-12,6,2015-11-11,2015-11-27,6.95,6.78,-0.16999999999999993
2015-08-17,Jun,-12,6,2015-08-05,2015-08-21,7.2,6.98,-0.21999999999999975
2015-05-20,Mar,-12,6,2015-05-08,2015-05-26,6.39,6.58,0.1900000000000004
2015-03-11,Dec,-12,6,2015-02-27,2015-03-17,5.04,5.19,0.15000000000000036
2014-11-24,Sep,-12,6,2014-11-12,2014-11-28,6.59,6.47,-0.1200000000000001
2014-08-27,Jun,-12,6,2014-08-15,2014-09-02,8.4,7.45,-0.9500000000000002
2016-08-29,Jun,-12,7,2016-08-17,2016-09-02,6.3,6.52,0.21999999999999975
2016-06-15,Mar,-12,7,2016-06-03,2016-06-22,5.57,5.23,-0.33999999999999986
2016-03-24,Dec,-12,7,2016-03-14,2016-03-31,7.32,7.18,-0.14000000000000057
2015-11-23,Sep,-12,7,2015-11-11,2015-11-30,6.95,6.86,-0.08999999999999986
2015-08-17,Jun,-12,7,2015-08-05,2015-08-24,7.2,6.21,-0.9900000000000002
2015-05-20,Mar,-12,7,2015-05-08,2015-05-27,6.39,6.46,0.07000000000000028
2015-03-11,Dec,-12,7,2015-02-27,2015-03-18,5.04,5.45,0.41000000000000014
2014-11-24,Sep,-12,7,2014-11-12,2014-12-01,6.59,6.33,-0.2599999999999998
2014-08-27,Jun,-12,7,2014-08-15,2014-09-03,8.4,7.4,-1.0
2016-08-29,Jun,-12,8,2016-08-17,2016-09-06,6.3,6.55,0.25
2016-06-15,Mar,-12,8,2016-06-03,2016-06-23,5.57,5.2,-0.3700000000000001
2016-03-24,Dec,-12,8,2016-03-14,2016-04-01,7.32,7.18,-0.14000000000000057
2015-11-23,Sep,-12,8,2015-11-11,2015-12-01,6.95,7.0,0.04999999999999982
2015-08-17,Jun,-12,8,2015-08-05,2015-08-25,7.2,6.49,-0.71
2015-05-20,Mar,-12,8,2015-05-08,2015-05-28,6.39,6.3,-0.08999999999999986
2015-03-11,Dec,-12,8,2015-02-27,2015-03-19,5.04,5.58,0.54
2014-11-24,Sep,-12,8,2014-11-12,2014-12-02,6.59,6.35,-0.2400000000000002
2014-08-27,Jun,-12,8,2014-08-15,2014-09-04,8.4,7.38,-1.0200000000000005
2016-08-29,Jun,-12,9,2016-08-17,2016-09-07,6.3,6.6,0.2999999999999998
2016-06-15,Mar,-12,9,2016-06-03,2016-06-24,5.57,5.06,-0.5100000000000007
2016-03-24,Dec,-12,9,2016-03-14,2016-04-01,7.32,7.18,-0.14000000000000057
2015-11-23,Sep,-12,9,2015-11-11,2015-12-02,6.95,7.14,0.1899999999999995
2015-08-17,Jun,-12,9,2015-08-05,2015-08-26,7.2,6.38,-0.8200000000000003
2015-05-20,Mar,-12,9,2015-05-08,2015-05-29,6.39,6.27,-0.1200000000000001
2015-03-11,Dec,-12,9,2015-02-27,2015-03-20,5.04,5.69,0.6500000000000004
2014-11-24,Sep,-12,9,2014-11-12,2014-12-03,6.59,6.23,-0.35999999999999943
2014-08-27,Jun,-12,9,2014-08-15,2014-09-05,8.4,7.42,-0.9800000000000004
2016-08-29,Jun,-12,10,2016-08-17,2016-09-08,6.3,6.72,0.41999999999999993
2016-06-15,Mar,-12,10,2016-06-03,2016-06-24,5.57,5.06,-0.5100000000000007
2016-03-24,Dec,-12,10,2016-03-14,2016-04-01,7.32,7.18,-0.14000000000000057
2015-11-23,Sep,-12,10,2015-11-11,2015-12-03,6.95,7.43,0.47999999999999954
2015-08-17,Jun,-12,10,2015-08-05,2015-08-27,7.2,6.59,-0.6100000000000003
2015-05-20,Mar,-12,10,2015-05-08,2015-05-29,6.39,6.27,-0.1200000000000001
2015-03-11,Dec,-12,10,2015-02-27,2015-03-20,5.04,5.69,0.6500000000000004
2014-11-24,Sep,-12,10,2014-11-12,2014-12-04,6.59,6.07,-0.5199999999999996
2014-08-27,Jun,-12,10,2014-08-15,2014-09-05,8.4,7.42,-0.9800000000000004
2016-08-29,Jun,-12,11,2016-08-17,2016-09-09,6.3,6.77,0.46999999999999975
2016-06-15,Mar,-12,11,2016-06-03,2016-06-24,5.57,5.06,-0.5100000000000007
2016-03-24,Dec,-12,11,2016-03-14,2016-04-04,7.32,7.1,-0.22000000000000064
2015-11-23,Sep,-12,11,2015-11-11,2015-12-04,6.95,7.52,0.5699999999999994
2015-08-17,Jun,-12,11,2015-08-05,2015-08-28,7.2,6.5,-0.7000000000000002
2015-05-20,Mar,-12,11,2015-05-08,2015-05-29,6.39,6.27,-0.1200000000000001
2015-03-11,Dec,-12,11,2015-02-27,2015-03-20,5.04,5.69,0.6500000000000004
2014-11-24,Sep,-12,11,2014-11-12,2014-12-05,6.59,5.99,-0.5999999999999996
2014-08-27,Jun,-12,11,2014-08-15,2014-09-05,8.4,7.42,-0.9800000000000004
2016-08-29,Jun,-12,12,2016-08-17,2016-09-09,6.3,6.77,0.46999999999999975
2016-06-15,Mar,-12,12,2016-06-03,2016-06-27,5.57,4.99,-0.5800000000000001
2016-03-24,Dec,-12,12,2016-03-14,2016-04-05,7.32,7.1,-0.22000000000000064
2015-11-23,Sep,-12,12,2015-11-11,2015-12-04,6.95,7.52,0.5699999999999994
2015-08-17,Jun,-12,12,2015-08-05,2015-08-28,7.2,6.5,-0.7000000000000002
2015-05-20,Mar,-12,12,2015-05-08,2015-06-01,6.39,6.47,0.08000000000000007
2015-03-11,Dec,-12,12,2015-02-27,2015-03-23,5.04,5.58,0.54
2014-11-24,Sep,-12,12,2014-11-12,2014-12-05,6.59,5.99,-0.5999999999999996
2014-08-27,Jun,-12,12,2014-08-15,2014-09-08,8.4,7.13,-1.2700000000000005
2016-08-29,Jun,-12,13,2016-08-17,2016-09-09,6.3,6.77,0.46999999999999975
2016-06-15,Mar,-12,13,2016-06-03,2016-06-28,5.57,4.91,-0.6600000000000001
2016-03-24,Dec,-12,13,2016-03-14,2016-04-06,7.32,7.16,-0.16000000000000014
2015-11-23,Sep,-12,13,2015-11-11,2015-12-04,6.95,7.52,0.5699999999999994
2015-08-17,Jun,-12,13,2015-08-05,2015-08-28,7.2,6.5,-0.7000000000000002
2015-05-20,Mar,-12,13,2015-05-08,2015-06-02,6.39,6.66,0.27000000000000046
2015-03-11,Dec,-12,13,2015-02-27,2015-03-24,5.04,5.53,0.4900000000000002
2014-11-24,Sep,-12,13,2014-11-12,2014-12-05,6.59,5.99,-0.5999999999999996
2014-08-27,Jun,-12,13,2014-08-15,2014-09-09,8.4,7.03,-1.37
2016-08-29,Jun,-12,14,2016-08-17,2016-09-12,6.3,6.8,0.5
2016-06-15,Mar,-12,14,2016-06-03,2016-06-29,5.57,5.04,-0.5300000000000002
2016-03-24,Dec,-12,14,2016-03-14,2016-04-07,7.32,7.23,-0.08999999999999986
2015-11-23,Sep,-12,14,2015-11-11,2015-12-07,6.95,7.64,0.6899999999999995
2015-08-17,Jun,-12,14,2015-08-05,2015-08-31,7.2,6.52,-0.6800000000000006
2015-05-20,Mar,-12,14,2015-05-08,2015-06-03,6.39,6.66,0.27000000000000046
2015-03-11,Dec,-12,14,2015-02-27,2015-03-25,5.04,5.53,0.4900000000000002
2014-11-24,Sep,-12,14,2014-11-12,2014-12-08,6.59,5.87,-0.7199999999999998
2014-08-27,Jun,-12,14,2014-08-15,2014-09-10,8.4,6.98,-1.42
2016-08-29,Jun,-11,0,2016-08-18,2016-08-29,6.29,6.52,0.22999999999999954
2016-06-15,Mar,-11,0,2016-06-06,2016-06-15,5.58,5.36,-0.21999999999999975
2016-03-24,Dec,-11,0,2016-03-14,2016-03-24,7.32,7.14,-0.1800000000000006
2015-11-23,Sep,-11,0,2015-11-12,2015-11-23,6.95,6.88,-0.07000000000000028
2015-08-17,Jun,-11,0,2015-08-06,2015-08-17,7.2,7.14,-0.0600000000000005
2015-05-20,Mar,-11,0,2015-05-11,2015-05-20,6.61,6.45,-0.16000000000000014
2015-03-11,Dec,-11,0,2015-03-02,2015-03-11,4.93,5.11,0.1800000000000006
2014-11-24,Sep,-11,0,2014-11-13,2014-11-24,6.57,6.86,0.29000000000000004
2014-08-27,Jun,-11,0,2014-08-18,2014-08-27,8.5,8.15,-0.34999999999999964
2016-08-29,Jun,-11,1,2016-08-18,2016-08-30,6.29,6.56,0.2699999999999996
2016-06-15,Mar,-11,1,2016-06-06,2016-06-16,5.58,5.31,-0.27000000000000046
2016-03-24,Dec,-11,1,2016-03-14,2016-03-24,7.32,7.14,-0.1800000000000006
2015-11-23,Sep,-11,1,2015-11-12,2015-11-24,6.95,6.87,-0.08000000000000007
2015-08-17,Jun,-11,1,2015-08-06,2015-08-18,7.2,7.11,-0.08999999999999986
2015-05-20,Mar,-11,1,2015-05-11,2015-05-21,6.61,6.57,-0.040000000000000036
2015-03-11,Dec,-11,1,2015-03-02,2015-03-12,4.93,5.08,0.15000000000000036
2014-11-24,Sep,-11,1,2014-11-13,2014-11-25,6.57,6.57,0.0
2014-08-27,Jun,-11,1,2014-08-18,2014-08-28,8.5,7.98,-0.5199999999999996
2016-08-29,Jun,-11,2,2016-08-18,2016-08-31,6.29,6.53,0.2400000000000002
2016-06-15,Mar,-11,2,2016-06-06,2016-06-17,5.58,5.27,-0.3100000000000005
2016-03-24,Dec,-11,2,2016-03-14,2016-03-24,7.32,7.14,-0.1800000000000006
2015-11-23,Sep,-11,2,2015-11-12,2015-11-25,6.95,6.81,-0.14000000000000057
2015-08-17,Jun,-11,2,2015-08-06,2015-08-19,7.2,7.14,-0.0600000000000005
2015-05-20,Mar,-11,2,2015-05-11,2015-05-22,6.61,6.66,0.04999999999999982
2015-03-11,Dec,-11,2,2015-03-02,2015-03-13,4.93,5.13,0.20000000000000018
2014-11-24,Sep,-11,2,2014-11-13,2014-11-26,6.57,6.54,-0.03000000000000025
2014-08-27,Jun,-11,2,2014-08-18,2014-08-29,8.5,7.97,-0.5300000000000002
2016-08-29,Jun,-11,3,2016-08-18,2016-09-01,6.29,6.55,0.2599999999999998
2016-06-15,Mar,-11,3,2016-06-06,2016-06-17,5.58,5.27,-0.3100000000000005
2016-03-24,Dec,-11,3,2016-03-14,2016-03-24,7.32,7.14,-0.1800000000000006
2015-11-23,Sep,-11,3,2015-11-12,2015-11-25,6.95,6.81,-0.14000000000000057
2015-08-17,Jun,-11,3,2015-08-06,2015-08-20,7.2,6.98,-0.21999999999999975
2015-05-20,Mar,-11,3,2015-05-11,2015-05-22,6.61,6.66,0.04999999999999982
2015-03-11,Dec,-11,3,2015-03-02,2015-03-13,4.93,5.13,0.20000000000000018
2014-11-24,Sep,-11,3,2014-11-13,2014-11-26,6.57,6.54,-0.03000000000000025
2014-08-27,Jun,-11,3,2014-08-18,2014-08-29,8.5,7.97,-0.5300000000000002
2016-08-29,Jun,-11,4,2016-08-18,2016-09-02,6.29,6.52,0.22999999999999954
2016-06-15,Mar,-11,4,2016-06-06,2016-06-17,5.58,5.27,-0.3100000000000005
2016-03-24,Dec,-11,4,2016-03-14,2016-03-28,7.32,7.18,-0.14000000000000057
2015-11-23,Sep,-11,4,2015-11-12,2015-11-27,6.95,6.78,-0.16999999999999993
2015-08-17,Jun,-11,4,2015-08-06,2015-08-21,7.2,6.98,-0.21999999999999975
2015-05-20,Mar,-11,4,2015-05-11,2015-05-22,6.61,6.66,0.04999999999999982
2015-03-11,Dec,-11,4,2015-03-02,2015-03-13,4.93,5.13,0.20000000000000018
2014-11-24,Sep,-11,4,2014-11-13,2014-11-28,6.57,6.47,-0.10000000000000053
2014-08-27,Jun,-11,4,2014-08-18,2014-08-29,8.5,7.97,-0.5300000000000002
2016-08-29,Jun,-11,5,2016-08-18,2016-09-02,6.29,6.52,0.22999999999999954
2016-06-15,Mar,-11,5,2016-06-06,2016-06-20,5.58,5.25,-0.33000000000000007
2016-03-24,Dec,-11,5,2016-03-14,2016-03-29,7.32,7.19,-0.1299999999999999
2015-11-23,Sep,-11,5,2015-11-12,2015-11-27,6.95,6.78,-0.16999999999999993
2015-08-17,Jun,-11,5,2015-08-06,2015-08-21,7.2,6.98,-0.21999999999999975
2015-05-20,Mar,-11,5,2015-05-11,2015-05-22,6.61,6.66,0.04999999999999982
2015-03-11,Dec,-11,5,2015-03-02,2015-03-16,4.93,5.14,0.20999999999999996
2014-11-24,Sep,-11,5,2014-11-13,2014-11-28,6.57,6.47,-0.10000000000000053
2014-08-27,Jun,-11,5,2014-08-18,2014-08-29,8.5,7.97,-0.5300000000000002
2016-08-29,Jun,-11,6,2016-08-18,2016-09-02,6.29,6.52,0.22999999999999954
2016-06-15,Mar,-11,6,2016-06-06,2016-06-21,5.58,5.25,-0.33000000000000007
2016-03-24,Dec,-11,6,2016-03-14,2016-03-30,7.32,7.2,-0.1200000000000001
2015-11-23,Sep,-11,6,2015-11-12,2015-11-27,6.95,6.78,-0.16999999999999993
2015-08-17,Jun,-11,6,2015-08-06,2015-08-21,7.2,6.98,-0.21999999999999975
2015-05-20,Mar,-11,6,2015-05-11,2015-05-26,6.61,6.58,-0.03000000000000025
2015-03-11,Dec,-11,6,2015-03-02,2015-03-17,4.93,5.19,0.2600000000000007
2014-11-24,Sep,-11,6,2014-11-13,2014-11-28,6.57,6.47,-0.10000000000000053
2014-08-27,Jun,-11,6,2014-08-18,2014-09-02,8.5,7.45,-1.0499999999999998
2016-08-29,Jun,-11,7,2016-08-18,2016-09-02,6.29,6.52,0.22999999999999954
2016-06-15,Mar,-11,7,2016-06-06,2016-06-22,5.58,5.23,-0.34999999999999964
2016-03-24,Dec,-11,7,2016-03-14,2016-03-31,7.32,7.18,-0.14000000000000057
2015-11-23,Sep,-11,7,2015-11-12,2015-11-30,6.95,6.86,-0.08999999999999986
2015-08-17,Jun,-11,7,2015-08-06,2015-08-24,7.2,6.21,-0.9900000000000002
2015-05-20,Mar,-11,7,2015-05-11,2015-05-27,6.61,6.46,-0.15000000000000036
2015-03-11,Dec,-11,7,2015-03-02,2015-03-18,4.93,5.45,0.5200000000000005
2014-11-24,Sep,-11,7,2014-11-13,2014-12-01,6.57,6.33,-0.2400000000000002
2014-08-27,Jun,-11,7,2014-08-18,2014-09-03,8.5,7.4,-1.0999999999999996
2016-08-29,Jun,-11,8,2016-08-18,2016-09-06,6.29,6.55,0.2599999999999998
2016-06-15,Mar,-11,8,2016-06-06,2016-06-23,5.58,5.2,-0.3799999999999999
2016-03-24,Dec,-11,8,2016-03-14,2016-04-01,7.32,7.18,-0.14000000000000057
2015-11-23,Sep,-11,8,2015-11-12,2015-12-01,6.95,7.0,0.04999999999999982
2015-08-17,Jun,-11,8,2015-08-06,2015-08-25,7.2,6.49,-0.71
2015-05-20,Mar,-11,8,2015-05-11,2015-05-28,6.61,6.3,-0.3100000000000005
2015-03-11,Dec,-11,8,2015-03-02,2015-03-19,4.93,5.58,0.6500000000000004
2014-11-24,Sep,-11,8,2014-11-13,2014-12-02,6.57,6.35,-0.22000000000000064
2014-08-27,Jun,-11,8,2014-08-18,2014-09-04,8.5,7.38,-1.12
2016-08-29,Jun,-11,9,2016-08-18,2016-09-07,6.29,6.6,0.3099999999999996
2016-06-15,Mar,-11,9,2016-06-06,2016-06-24,5.58,5.06,-0.5200000000000005
2016-03-24,Dec,-11,9,2016-03-14,2016-04-01,7.32,7.18,-0.14000000000000057
2015-11-23,Sep,-11,9,2015-11-12,2015-12-02,6.95,7.14,0.1899999999999995
2015-08-17,Jun,-11,9,2015-08-06,2015-08-26,7.2,6.38,-0.8200000000000003
2015-05-20,Mar,-11,9,2015-05-11,2015-05-29,6.61,6.27,-0.34000000000000075
2015-03-11,Dec,-11,9,2015-03-02,2015-03-20,4.93,5.69,0.7600000000000007
2014-11-24,Sep,-11,9,2014-11-13,2014-12-03,6.57,6.23,-0.33999999999999986
2014-08-27,Jun,-11,9,2014-08-18,2014-09-05,8.5,7.42,-1.08
2016-08-29,Jun,-11,10,2016-08-18,2016-09-08,6.29,6.72,0.4299999999999997
2016-06-15,Mar,-11,10,2016-06-06,2016-06-24,5.58,5.06,-0.5200000000000005
2016-03-24,Dec,-11,10,2016-03-14,2016-04-01,7.32,7.18,-0.14000000000000057
2015-11-23,Sep,-11,10,2015-11-12,2015-12-03,6.95,7.43,0.47999999999999954
2015-08-17,Jun,-11,10,2015-08-06,2015-08-27,7.2,6.59,-0.6100000000000003
2015-05-20,Mar,-11,10,2015-05-11,2015-05-29,6.61,6.27,-0.34000000000000075
2015-03-11,Dec,-11,10,2015-03-02,2015-03-20,4.93,5.69,0.7600000000000007
2014-11-24,Sep,-11,10,2014-11-13,2014-12-04,6.57,6.07,-0.5
2014-08-27,Jun,-11,10,2014-08-18,2014-09-05,8.5,7.42,-1.08
2016-08-29,Jun,-11,11,2016-08-18,2016-09-09,6.29,6.77,0.47999999999999954
2016-06-15,Mar,-11,11,2016-06-06,2016-06-24,5.58,5.06,-0.5200000000000005
2016-03-24,Dec,-11,11,2016-03-14,2016-04-04,7.32,7.1,-0.22000000000000064
2015-11-23,Sep,-11,11,2015-11-12,2015-12-04,6.95,7.52,0.5699999999999994
2015-08-17,Jun,-11,11,2015-08-06,2015-08-28,7.2,6.5,-0.7000000000000002
2015-05-20,Mar,-11,11,2015-05-11,2015-05-29,6.61,6.27,-0.34000000000000075
2015-03-11,Dec,-11,11,2015-03-02,2015-03-20,4.93,5.69,0.7600000000000007
2014-11-24,Sep,-11,11,2014-11-13,2014-12-05,6.57,5.99,-0.5800000000000001
2014-08-27,Jun,-11,11,2014-08-18,2014-09-05,8.5,7.42,-1.08
2016-08-29,Jun,-11,12,2016-08-18,2016-09-09,6.29,6.77,0.47999999999999954
2016-06-15,Mar,-11,12,2016-06-06,2016-06-27,5.58,4.99,-0.5899999999999999
2016-03-24,Dec,-11,12,2016-03-14,2016-04-05,7.32,7.1,-0.22000000000000064
2015-11-23,Sep,-11,12,2015-11-12,2015-12-04,6.95,7.52,0.5699999999999994
2015-08-17,Jun,-11,12,2015-08-06,2015-08-28,7.2,6.5,-0.7000000000000002
2015-05-20,Mar,-11,12,2015-05-11,2015-06-01,6.61,6.47,-0.14000000000000057
2015-03-11,Dec,-11,12,2015-03-02,2015-03-23,4.93,5.58,0.6500000000000004
2014-11-24,Sep,-11,12,2014-11-13,2014-12-05,6.57,5.99,-0.5800000000000001
2014-08-27,Jun,-11,12,2014-08-18,2014-09-08,8.5,7.13,-1.37
2016-08-29,Jun,-11,13,2016-08-18,2016-09-09,6.29,6.77,0.47999999999999954
2016-06-15,Mar,-11,13,2016-06-06,2016-06-28,5.58,4.91,-0.6699999999999999
2016-03-24,Dec,-11,13,2016-03-14,2016-04-06,7.32,7.16,-0.16000000000000014
2015-11-23,Sep,-11,13,2015-11-12,2015-12-04,6.95,7.52,0.5699999999999994
2015-08-17,Jun,-11,13,2015-08-06,2015-08-28,7.2,6.5,-0.7000000000000002
2015-05-20,Mar,-11,13,2015-05-11,2015-06-02,6.61,6.66,0.04999999999999982
2015-03-11,Dec,-11,13,2015-03-02,2015-03-24,4.93,5.53,0.6000000000000005
2014-11-24,Sep,-11,13,2014-11-13,2014-12-05,6.57,5.99,-0.5800000000000001
2014-08-27,Jun,-11,13,2014-08-18,2014-09-09,8.5,7.03,-1.4699999999999998
2016-08-29,Jun,-11,14,2016-08-18,2016-09-12,6.29,6.8,0.5099999999999998
2016-06-15,Mar,-11,14,2016-06-06,2016-06-29,5.58,5.04,-0.54
2016-03-24,Dec,-11,14,2016-03-14,2016-04-07,7.32,7.23,-0.08999999999999986
2015-11-23,Sep,-11,14,2015-11-12,2015-12-07,6.95,7.64,0.6899999999999995
2015-08-17,Jun,-11,14,2015-08-06,2015-08-31,7.2,6.52,-0.6800000000000006
2015-05-20,Mar,-11,14,2015-05-11,2015-06-03,6.61,6.66,0.04999999999999982
2015-03-11,Dec,-11,14,2015-03-02,2015-03-25,4.93,5.53,0.6000000000000005
2014-11-24,Sep,-11,14,2014-11-13,2014-12-08,6.57,5.87,-0.7000000000000002
2014-08-27,Jun,-11,14,2014-08-18,2014-09-10,8.5,6.98,-1.5199999999999996
2016-08-29,Jun,-10,0,2016-08-19,2016-08-29,6.31,6.52,0.20999999999999996
2016-06-15,Mar,-10,0,2016-06-06,2016-06-15,5.58,5.36,-0.21999999999999975
2016-03-24,Dec,-10,0,2016-03-14,2016-03-24,7.32,7.14,-0.1800000000000006
2015-11-23,Sep,-10,0,2015-11-13,2015-11-23,6.92,6.88,-0.040000000000000036
2015-08-17,Jun,-10,0,2015-08-07,2015-08-17,7.13,7.14,0.009999999999999787
2015-05-20,Mar,-10,0,2015-05-11,2015-05-20,6.61,6.45,-0.16000000000000014
2015-03-11,Dec,-10,0,2015-03-02,2015-03-11,4.93,5.11,0.1800000000000006
2014-11-24,Sep,-10,0,2014-11-14,2014-11-24,6.58,6.86,0.28000000000000025
2014-08-27,Jun,-10,0,2014-08-18,2014-08-27,8.5,8.15,-0.34999999999999964
2016-08-29,Jun,-10,1,2016-08-19,2016-08-30,6.31,6.56,0.25
2016-06-15,Mar,-10,1,2016-06-06,2016-06-16,5.58,5.31,-0.27000000000000046
2016-03-24,Dec,-10,1,2016-03-14,2016-03-24,7.32,7.14,-0.1800000000000006
2015-11-23,Sep,-10,1,2015-11-13,2015-11-24,6.92,6.87,-0.04999999999999982
2015-08-17,Jun,-10,1,2015-08-07,2015-08-18,7.13,7.11,-0.019999999999999574
2015-05-20,Mar,-10,1,2015-05-11,2015-05-21,6.61,6.57,-0.040000000000000036
2015-03-11,Dec,-10,1,2015-03-02,2015-03-12,4.93,5.08,0.15000000000000036
2014-11-24,Sep,-10,1,2014-11-14,2014-11-25,6.58,6.57,-0.009999999999999787
2014-08-27,Jun,-10,1,2014-08-18,2014-08-28,8.5,7.98,-0.5199999999999996
2016-08-29,Jun,-10,2,2016-08-19,2016-08-31,6.31,6.53,0.22000000000000064
2016-06-15,Mar,-10,2,2016-06-06,2016-06-17,5.58,5.27,-0.3100000000000005
2016-03-24,Dec,-10,2,2016-03-14,2016-03-24,7.32,7.14,-0.1800000000000006
2015-11-23,Sep,-10,2,2015-11-13,2015-11-25,6.92,6.81,-0.11000000000000032
2015-08-17,Jun,-10,2,2015-08-07,2015-08-19,7.13,7.14,0.009999999999999787
2015-05-20,Mar,-10,2,2015-05-11,2015-05-22,6.61,6.66,0.04999999999999982
2015-03-11,Dec,-10,2,2015-03-02,2015-03-13,4.93,5.13,0.20000000000000018
2014-11-24,Sep,-10,2,2014-11-14,2014-11-26,6.58,6.54,-0.040000000000000036
2014-08-27,Jun,-10,2,2014-08-18,2014-08-29,8.5,7.97,-0.5300000000000002
2016-08-29,Jun,-10,3,2016-08-19,2016-09-01,6.31,6.55,0.2400000000000002
2016-06-15,Mar,-10,3,2016-06-06,2016-06-17,5.58,5.27,-0.3100000000000005
2016-03-24,Dec,-10,3,2016-03-14,2016-03-24,7.32,7.14,-0.1800000000000006
2015-11-23,Sep,-10,3,2015-11-13,2015-11-25,6.92,6.81,-0.11000000000000032
2015-08-17,Jun,-10,3,2015-08-07,2015-08-20,7.13,6.98,-0.14999999999999947
2015-05-20,Mar,-10,3,2015-05-11,2015-05-22,6.61,6.66,0.04999999999999982
2015-03-11,Dec,-10,3,2015-03-02,2015-03-13,4.93,5.13,0.20000000000000018
2014-11-24,Sep,-10,3,2014-11-14,2014-11-26,6.58,6.54,-0.040000000000000036
2014-08-27,Jun,-10,3,2014-08-18,2014-08-29,8.5,7.97,-0.5300000000000002
2016-08-29,Jun,-10,4,2016-08-19,2016-09-02,6.31,6.52,0.20999999999999996
2016-06-15,Mar,-10,4,2016-06-06,2016-06-17,5.58,5.27,-0.3100000000000005
2016-03-24,Dec,-10,4,2016-03-14,2016-03-28,7.32,7.18,-0.14000000000000057
2015-11-23,Sep,-10,4,2015-11-13,2015-11-27,6.92,6.78,-0.13999999999999968
2015-08-17,Jun,-10,4,2015-08-07,2015-08-21,7.13,6.98,-0.14999999999999947
2015-05-20,Mar,-10,4,2015-05-11,2015-05-22,6.61,6.66,0.04999999999999982
2015-03-11,Dec,-10,4,2015-03-02,2015-03-13,4.93,5.13,0.20000000000000018
2014-11-24,Sep,-10,4,2014-11-14,2014-11-28,6.58,6.47,-0.11000000000000032
2014-08-27,Jun,-10,4,2014-08-18,2014-08-29,8.5,7.97,-0.5300000000000002
2016-08-29,Jun,-10,5,2016-08-19,2016-09-02,6.31,6.52,0.20999999999999996
