earning_date,month,buy_days,sell_days,buy_date,sell_date,buy_price,sell_price,profit
2015-10-01,Jun,-14,9,2015-09-17,2015-10-09,1.28,1.28,0.0
2015-07-01,Mar,-14,9,2015-06-17,2015-07-10,1.36,1.1,-0.26
2015-04-03,Dec,-14,9,2015-03-20,2015-04-10,1.3,1.37,0.07000000000000006
2015-01-01,Sep,-14,9,2014-12-18,2015-01-09,1.03,1.06,0.030000000000000027
2014-08-21,Jun,-14,9,2014-08-07,2014-08-29,1.6,2.18,0.5800000000000001
2014-07-15,Mar,-14,9,2014-07-01,2014-07-24,1.79,1.6,-0.18999999999999995
2014-02-13,Dec,-14,9,2014-01-30,2014-02-21,2.15,2.09,-0.06000000000000005
2013-11-18,Sep,-14,9,2013-11-04,2013-11-27,1.86,1.87,0.010000000000000009
2013-08-13,Jun,-14,9,2013-07-30,2013-08-22,1.74,1.7,-0.040000000000000036
2013-07-12,Mar,-14,9,2013-06-28,2013-07-19,1.67,1.71,0.040000000000000036
2013-02-15,Dec,-14,9,2013-02-01,2013-02-22,1.68,1.73,0.050000000000000044
2012-11-19,Sep,-14,9,2012-11-05,2012-11-28,1.66,1.76,0.10000000000000009
2012-08-15,Jun,-14,9,2012-08-01,2012-08-24,2.0,2.0,0.0
2012-07-12,Mar,-14,9,2012-06-28,2012-07-20,2.0,2.07,0.06999999999999984
2012-02-15,Dec,-14,9,2012-02-01,2012-02-24,1.77,2.02,0.25
2011-11-16,Sep,-14,9,2011-11-02,2011-11-25,1.67,1.6,-0.06999999999999984
2011-08-18,Jun,-14,9,2011-08-04,2011-08-26,1.69,1.57,-0.11999999999999988
2011-07-13,Mar,-14,9,2011-06-29,2011-07-22,2.1,1.9,-0.20000000000000018
2011-02-17,Dec,-14,9,2011-02-03,2011-02-25,2.08,2.47,0.3900000000000001
2010-11-16,Sep,-14,9,2010-11-02,2010-11-24,2.0,2.12,0.1200000000000001
2010-08-18,Jun,-14,9,2010-08-04,2010-08-27,2.48,2.48,0.0
2010-07-13,Mar,-14,9,2010-06-29,2010-07-22,1.67,2.19,0.52
2010-02-11,Dec,-14,9,2010-01-28,2010-02-19,2.42,2.3,-0.1200000000000001
2009-11-19,Sep,-14,9,2009-11-05,2009-11-27,1.39,1.98,0.5900000000000001
2009-07-10,Mar,-14,9,2009-06-26,2009-07-17,0.62,0.66,0.040000000000000036
2016-07-05,Mar,-14,10,2016-06-21,2016-07-15,0.63,0.67,0.040000000000000036
2016-02-16,Dec,-14,10,2016-02-02,2016-02-26,0.99,0.91,-0.07999999999999996
2015-10-01,Jun,-14,10,2015-09-17,2015-10-09,1.28,1.28,0.0
2015-07-01,Mar,-14,10,2015-06-17,2015-07-10,1.36,1.1,-0.26
2015-04-03,Dec,-14,10,2015-03-20,2015-04-13,1.3,1.36,0.06000000000000005
2015-01-01,Sep,-14,10,2014-12-18,2015-01-09,1.03,1.06,0.030000000000000027
2014-08-21,Jun,-14,10,2014-08-07,2014-08-29,1.6,2.18,0.5800000000000001
2014-07-15,Mar,-14,10,2014-07-01,2014-07-25,1.79,1.64,-0.15000000000000013
2014-02-13,Dec,-14,10,2014-01-30,2014-02-21,2.15,2.09,-0.06000000000000005
2013-11-18,Sep,-14,10,2013-11-04,2013-11-27,1.86,1.87,0.010000000000000009
2013-08-13,Jun,-14,10,2013-07-30,2013-08-23,1.74,1.69,-0.050000000000000044
2013-07-12,Mar,-14,10,2013-06-28,2013-07-22,1.67,1.7,0.030000000000000027
2013-02-15,Dec,-14,10,2013-02-01,2013-02-25,1.68,1.7,0.020000000000000018
2012-11-19,Sep,-14,10,2012-11-05,2012-11-29,1.66,1.75,0.09000000000000008
2012-08-15,Jun,-14,10,2012-08-01,2012-08-24,2.0,2.0,0.0
2012-07-12,Mar,-14,10,2012-06-28,2012-07-20,2.0,2.07,0.06999999999999984
2012-02-15,Dec,-14,10,2012-02-01,2012-02-24,1.77,2.02,0.25
2011-11-16,Sep,-14,10,2011-11-02,2011-11-25,1.67,1.6,-0.06999999999999984
2011-08-18,Jun,-14,10,2011-08-04,2011-08-26,1.69,1.57,-0.11999999999999988
2011-07-13,Mar,-14,10,2011-06-29,2011-07-22,2.1,1.9,-0.20000000000000018
2011-02-17,Dec,-14,10,2011-02-03,2011-02-25,2.08,2.47,0.3900000000000001
2010-11-16,Sep,-14,10,2010-11-02,2010-11-26,2.0,2.15,0.1499999999999999
2010-08-18,Jun,-14,10,2010-08-04,2010-08-27,2.48,2.48,0.0
